"row_id";"order_id";"order_date";"ship_date";"ship_mode";"customer_id";"product_id";"country";"city";"state";"postal_code";"region";"sales";"quantity";"discount";"profit"
3869;"CA-2015-132486";"2015-10-23";"2015-10-27";"Second Class";"JF-15355";"FUR-CH-10004495";"United States";"San Diego";"California";92105;"West";240.784;1;0.2;27.0882
3870;"CA-2015-132486";"2015-10-23";"2015-10-27";"Second Class";"JF-15355";"FUR-CH-10004540";"United States";"San Diego";"California";92105;"West";191.968;7;0.2;16.7972
3871;"CA-2015-132486";"2015-10-23";"2015-10-27";"Second Class";"JF-15355";"OFF-PA-10004971";"United States";"San Diego";"California";92105;"West";11.56;2;0.0;5.6644
3872;"CA-2015-132486";"2015-10-23";"2015-10-27";"Second Class";"JF-15355";"OFF-EN-10002600";"United States";"San Diego";"California";92105;"West";11.8;4;0.0;5.664
3873;"CA-2015-132486";"2015-10-23";"2015-10-27";"Second Class";"JF-15355";"FUR-CH-10001854";"United States";"San Diego";"California";92105;"West";842.352;3;0.2;42.1176
3874;"CA-2016-136231";"2016-09-05";"2016-09-07";"Second Class";"DM-13015";"OFF-EN-10001099";"United States";"Johnson City";"Tennessee";37604;"South";23.472;3;0.2;7.6284
3875;"CA-2016-136231";"2016-09-05";"2016-09-07";"Second Class";"DM-13015";"OFF-BI-10001597";"United States";"Johnson City";"Tennessee";37604;"South";86.058;7;0.7;-63.1092
3876;"CA-2016-136231";"2016-09-05";"2016-09-07";"Second Class";"DM-13015";"TEC-PH-10002660";"United States";"Johnson City";"Tennessee";37604;"South";108.784;2;0.2;6.799
3877;"CA-2016-136231";"2016-09-05";"2016-09-07";"Second Class";"DM-13015";"OFF-PA-10000327";"United States";"Johnson City";"Tennessee";37604;"South";10.272;3;0.2;3.21
3878;"CA-2016-140641";"2016-10-28";"2016-11-02";"Standard Class";"EP-13915";"OFF-BI-10001191";"United States";"Tampa";"Florida";33614;"South";38.19;5;0.7;-26.733
3879;"CA-2014-151001";"2014-04-05";"2014-04-07";"First Class";"JG-15805";"OFF-ST-10003455";"United States";"Decatur";"Illinois";62521;"Central";49.632;4;0.2;3.7224
3880;"CA-2014-151001";"2014-04-05";"2014-04-07";"First Class";"JG-15805";"OFF-ST-10001031";"United States";"Decatur";"Illinois";62521;"Central";52.096;4;0.2;3.9072
3881;"CA-2015-129896";"2015-06-15";"2015-06-20";"Standard Class";"PF-19120";"OFF-PA-10002245";"United States";"Gilbert";"Arizona";85234;"West";9.568;2;0.2;2.99
3882;"CA-2015-129896";"2015-06-15";"2015-06-20";"Standard Class";"PF-19120";"OFF-ST-10004804";"United States";"Gilbert";"Arizona";85234;"West";82.368;2;0.2;-19.5624
3883;"CA-2015-129896";"2015-06-15";"2015-06-20";"Standard Class";"PF-19120";"FUR-FU-10004904";"United States";"Gilbert";"Arizona";85234;"West";364.704;6;0.2;-36.4704
3884;"CA-2015-129896";"2015-06-15";"2015-06-20";"Standard Class";"PF-19120";"FUR-FU-10002396";"United States";"Gilbert";"Arizona";85234;"West";40.256;4;0.2;11.0704
3885;"CA-2014-152849";"2014-07-05";"2014-07-12";"Standard Class";"DW-13195";"OFF-AR-10002833";"United States";"Knoxville";"Tennessee";37918;"South";4.368;3;0.2;0.3822
3886;"US-2017-127341";"2017-01-29";"2017-02-02";"Standard Class";"CK-12595";"OFF-BI-10001072";"United States";"Chicago";"Illinois";60653;"Central";12.128;4;0.8;-20.6176
3887;"CA-2016-167759";"2016-03-03";"2016-03-08";"Second Class";"CC-12670";"TEC-PH-10003171";"United States";"Bloomington";"Indiana";47401;"Central";134.85;3;0.0;37.758
3888;"CA-2014-100895";"2014-06-02";"2014-06-06";"Standard Class";"SV-20785";"OFF-AR-10004511";"United States";"Roswell";"Georgia";30076;"South";8.56;2;0.0;2.6536
3889;"CA-2014-100895";"2014-06-02";"2014-06-06";"Standard Class";"SV-20785";"TEC-PH-10001425";"United States";"Roswell";"Georgia";30076;"South";239.97;3;0.0;67.1916
3890;"CA-2014-100895";"2014-06-02";"2014-06-06";"Standard Class";"SV-20785";"OFF-ST-10001490";"United States";"Roswell";"Georgia";30076;"South";356.94;2;0.0;107.082
3891;"US-2016-163881";"2016-11-24";"2016-11-30";"Standard Class";"SP-20860";"TEC-AC-10003033";"United States";"Los Angeles";"California";90036;"West";659.9;2;0.0;217.767
3892;"US-2016-163881";"2016-11-24";"2016-11-30";"Standard Class";"SP-20860";"FUR-CH-10001394";"United States";"Los Angeles";"California";90036;"West";1684.752;6;0.2;210.594
3893;"US-2016-163881";"2016-11-24";"2016-11-30";"Standard Class";"SP-20860";"TEC-AC-10000420";"United States";"Los Angeles";"California";90036;"West";559.92;8;0.0;190.3728
3894;"US-2016-144547";"2016-11-10";"2016-11-14";"Standard Class";"MS-17770";"TEC-AC-10004901";"United States";"Houston";"Texas";77036;"Central";279.944;7;0.2;48.9902
3895;"US-2014-112200";"2014-11-22";"2014-11-28";"Standard Class";"TC-21475";"OFF-BI-10002571";"United States";"Bolingbrook";"Illinois";60440;"Central";9.98;5;0.8;-16.467
3896;"CA-2017-110212";"2017-05-01";"2017-05-05";"Standard Class";"SJ-20125";"TEC-AC-10002331";"United States";"Texarkana";"Arkansas";71854;"South";48.9;5;0.0;18.093
3897;"CA-2017-134285";"2017-12-07";"2017-12-12";"Standard Class";"DS-13180";"OFF-FA-10000611";"United States";"San Antonio";"Texas";78207;"Central";3.552;3;0.2;1.2432
3898;"CA-2017-134285";"2017-12-07";"2017-12-12";"Standard Class";"DS-13180";"OFF-PA-10000304";"United States";"San Antonio";"Texas";78207;"Central";15.552;3;0.2;5.4432
3899;"CA-2017-102267";"2017-11-30";"2017-12-04";"Standard Class";"SC-20800";"OFF-FA-10000611";"United States";"Edinburg";"Texas";78539;"Central";2.368;2;0.2;0.8288
3900;"CA-2017-157980";"2017-12-07";"2017-12-09";"First Class";"SH-20395";"TEC-AC-10002567";"United States";"Toledo";"Ohio";43615;"East";127.984;2;0.2;25.5968
3901;"CA-2015-121097";"2015-01-03";"2015-01-08";"Standard Class";"SF-20965";"OFF-PA-10001937";"United States";"Baytown";"Texas";77520;"Central";10.368;2;0.2;3.6288
3902;"CA-2015-151043";"2015-11-14";"2015-11-20";"Standard Class";"MG-17680";"TEC-AC-10001090";"United States";"Philadelphia";"Pennsylvania";19143;"East";47.984;2;0.2;-1.1996
3903;"US-2015-119312";"2015-10-02";"2015-10-07";"Second Class";"CS-12400";"OFF-ST-10000943";"United States";"Los Angeles";"California";90045;"West";270.34;14;0.0;75.6952
3904;"CA-2015-167010";"2015-04-05";"2015-04-10";"Standard Class";"VT-21700";"OFF-AP-10004036";"United States";"Philadelphia";"Pennsylvania";19143;"East";98.112;7;0.2;18.396
3905;"CA-2015-167010";"2015-04-05";"2015-04-10";"Standard Class";"VT-21700";"OFF-ST-10003816";"United States";"Philadelphia";"Pennsylvania";19143;"East";563.808;4;0.2;21.1428
3906;"CA-2015-167010";"2015-04-05";"2015-04-10";"Standard Class";"VT-21700";"OFF-BI-10002072";"United States";"Philadelphia";"Pennsylvania";19143;"East";10.428;4;0.7;-6.952
3907;"CA-2015-167010";"2015-04-05";"2015-04-10";"Standard Class";"VT-21700";"FUR-FU-10001468";"United States";"Philadelphia";"Pennsylvania";19143;"East";547.136;4;0.2;-68.392
3908;"CA-2015-167010";"2015-04-05";"2015-04-10";"Standard Class";"VT-21700";"TEC-PH-10000347";"United States";"Philadelphia";"Pennsylvania";19143;"East";14.85;5;0.4;-3.2175
3909;"CA-2015-167010";"2015-04-05";"2015-04-10";"Standard Class";"VT-21700";"TEC-PH-10002844";"United States";"Philadelphia";"Pennsylvania";19143;"East";41.988;2;0.4;-9.7972
3910;"CA-2015-167010";"2015-04-05";"2015-04-10";"Standard Class";"VT-21700";"FUR-FU-10001037";"United States";"Philadelphia";"Pennsylvania";19143;"East";7.584;1;0.2;2.37
3911;"CA-2015-167010";"2015-04-05";"2015-04-10";"Standard Class";"VT-21700";"FUR-BO-10004218";"United States";"Philadelphia";"Pennsylvania";19143;"East";352.45;5;0.5;-211.47
3912;"CA-2017-126788";"2017-06-05";"2017-06-06";"First Class";"AB-10105";"TEC-PH-10001619";"United States";"Pearland";"Texas";77581;"Central";470.376;3;0.2;52.9173
3913;"CA-2017-148068";"2017-09-18";"2017-09-25";"Standard Class";"MM-18280";"OFF-PA-10001639";"United States";"New York City";"New York";10035;"East";19.44;3;0.0;9.3312
3914;"CA-2017-148068";"2017-09-18";"2017-09-25";"Standard Class";"MM-18280";"FUR-FU-10002268";"United States";"New York City";"New York";10035;"East";9.82;2;0.0;3.2406
3915;"US-2017-142573";"2017-07-18";"2017-07-23";"Standard Class";"ML-17410";"FUR-TA-10001932";"United States";"Phoenix";"Arizona";85023;"West";801.6;5;0.5;-448.896
3916;"US-2017-142573";"2017-07-18";"2017-07-23";"Standard Class";"ML-17410";"FUR-CH-10004218";"United States";"Phoenix";"Arizona";85023;"West";161.568;2;0.2;10.098
3917;"US-2017-142573";"2017-07-18";"2017-07-23";"Standard Class";"ML-17410";"OFF-PA-10000246";"United States";"Phoenix";"Arizona";85023;"West";16.096;2;0.2;5.2312
3918;"US-2017-142573";"2017-07-18";"2017-07-23";"Standard Class";"ML-17410";"OFF-BI-10003350";"United States";"Phoenix";"Arizona";85023;"West";7.656;4;0.7;-6.1248
3919;"US-2017-142573";"2017-07-18";"2017-07-23";"Standard Class";"ML-17410";"FUR-CH-10000513";"United States";"Phoenix";"Arizona";85023;"West";311.976;3;0.2;-42.8967
3920;"US-2015-148817";"2015-12-01";"2015-12-07";"Standard Class";"KD-16495";"OFF-ST-10001321";"United States";"Chesapeake";"Virginia";23320;"South";61.68;4;0.0;16.6536
3921;"US-2015-148817";"2015-12-01";"2015-12-07";"Standard Class";"KD-16495";"OFF-BI-10004233";"United States";"Chesapeake";"Virginia";23320;"South";63.96;4;0.0;30.7008
3922;"CA-2016-110044";"2016-06-28";"2016-07-02";"Second Class";"RF-19735";"TEC-PH-10001299";"United States";"Chicago";"Illinois";60610;"Central";359.976;3;0.2;35.9976
3923;"CA-2017-146920";"2017-08-28";"2017-09-01";"Standard Class";"SC-20305";"OFF-PA-10002479";"United States";"Chicago";"Illinois";60623;"Central";25.344;6;0.2;7.92
3924;"CA-2017-146920";"2017-08-28";"2017-09-01";"Standard Class";"SC-20305";"OFF-PA-10001461";"United States";"Chicago";"Illinois";60623;"Central";26.72;5;0.2;9.352
3925;"CA-2014-103940";"2014-09-17";"2014-09-21";"Standard Class";"BN-11515";"OFF-ST-10004963";"United States";"Seattle";"Washington";98103;"West";30.28;2;0.0;1.2112
3926;"CA-2014-103940";"2014-09-17";"2014-09-21";"Standard Class";"BN-11515";"OFF-ST-10000943";"United States";"Seattle";"Washington";98103;"West";57.93;3;0.0;16.2204
3927;"CA-2014-103940";"2014-09-17";"2014-09-21";"Standard Class";"BN-11515";"FUR-FU-10004671";"United States";"Seattle";"Washington";98103;"West";35.34;2;0.0;13.4292
3928;"CA-2014-103940";"2014-09-17";"2014-09-21";"Standard Class";"BN-11515";"OFF-BI-10002735";"United States";"Seattle";"Washington";98103;"West";137.24;5;0.2;46.3185
3929;"CA-2016-162082";"2016-03-14";"2016-03-17";"First Class";"JS-15880";"FUR-BO-10004409";"United States";"Harlingen";"Texas";78550;"Central";241.332;5;0.32;-14.196
3930;"CA-2016-162082";"2016-03-14";"2016-03-17";"First Class";"JS-15880";"OFF-PA-10001934";"United States";"Harlingen";"Texas";78550;"Central";5.184;1;0.2;1.8792
3931;"CA-2016-162082";"2016-03-14";"2016-03-17";"First Class";"JS-15880";"OFF-AR-10001044";"United States";"Harlingen";"Texas";78550;"Central";145.544;7;0.2;16.3737
3932;"CA-2016-132094";"2016-08-26";"2016-09-02";"Standard Class";"VG-21805";"OFF-AR-10004165";"United States";"Philadelphia";"Pennsylvania";19140;"East";5.472;3;0.2;1.6416
3933;"CA-2016-132094";"2016-08-26";"2016-09-02";"Standard Class";"VG-21805";"TEC-AC-10001109";"United States";"Philadelphia";"Pennsylvania";19140;"East";47.984;2;0.2;13.1956
3934;"CA-2017-123001";"2017-09-02";"2017-09-08";"Standard Class";"AW-10840";"OFF-AR-10001919";"United States";"Bakersfield";"California";93309;"West";9.4;5;0.0;2.726
3935;"CA-2017-123001";"2017-09-02";"2017-09-08";"Standard Class";"AW-10840";"OFF-LA-10004544";"United States";"Bakersfield";"California";93309;"West";74.0;5;0.0;37.0
3936;"CA-2017-123001";"2017-09-02";"2017-09-08";"Standard Class";"AW-10840";"TEC-PH-10003484";"United States";"Bakersfield";"California";93309;"West";201.584;2;0.2;12.599
3937;"CA-2015-118955";"2015-06-16";"2015-06-20";"Standard Class";"LS-17230";"OFF-EN-10001028";"United States";"Grand Prairie";"Texas";75051;"Central";28.752;3;0.2;9.3444
3938;"CA-2015-118955";"2015-06-16";"2015-06-20";"Standard Class";"LS-17230";"OFF-PA-10004156";"United States";"Grand Prairie";"Texas";75051;"Central";27.216;3;0.2;9.8658
3939;"CA-2015-118955";"2015-06-16";"2015-06-20";"Standard Class";"LS-17230";"FUR-CH-10001708";"United States";"Grand Prairie";"Texas";75051;"Central";197.372;2;0.3;-25.3764
3940;"US-2016-143448";"2016-12-10";"2016-12-10";"Same Day";"MH-17455";"FUR-CH-10003379";"United States";"Greenwood";"Indiana";46142;"Central";1424.9;5;0.0;356.225
3941;"CA-2017-117863";"2017-05-18";"2017-05-23";"Standard Class";"TS-21340";"FUR-FU-10002456";"United States";"New York City";"New York";10024;"East";14.56;2;0.0;6.2608
3942;"CA-2017-117863";"2017-05-18";"2017-05-23";"Standard Class";"TS-21340";"OFF-BI-10000605";"United States";"New York City";"New York";10024;"East";3.048;1;0.2;1.0287
3943;"CA-2017-160458";"2017-05-27";"2017-05-29";"Second Class";"EH-13945";"OFF-PA-10001166";"United States";"Memphis";"Tennessee";38109;"South";25.92;5;0.2;9.072
3944;"US-2016-142685";"2016-06-23";"2016-06-30";"Standard Class";"MG-17695";"OFF-SU-10000157";"United States";"Buffalo";"New York";14215;"East";835.17;7;0.0;16.7034
3945;"CA-2016-133144";"2016-05-16";"2016-05-21";"Second Class";"DO-13435";"OFF-PA-10004971";"United States";"Los Angeles";"California";90036;"West";17.34;3;0.0;8.4966
3946;"CA-2017-167871";"2017-11-18";"2017-11-23";"Standard Class";"AF-10870";"OFF-PA-10001977";"United States";"Homestead";"Florida";33030;"South";44.384;1;0.2;15.5344
3947;"CA-2017-167871";"2017-11-18";"2017-11-23";"Standard Class";"AF-10870";"OFF-SU-10001225";"United States";"Homestead";"Florida";33030;"South";2.944;1;0.2;-0.6624
3948;"CA-2016-119963";"2016-11-18";"2016-11-22";"Standard Class";"SN-20710";"OFF-AR-10003514";"United States";"Pasadena";"Texas";77506;"Central";6.368;2;0.2;1.0348
3949;"CA-2016-119963";"2016-11-18";"2016-11-22";"Standard Class";"SN-20710";"OFF-LA-10003510";"United States";"Pasadena";"Texas";77506;"Central";48.848;2;0.2;15.8756
3950;"CA-2016-119963";"2016-11-18";"2016-11-22";"Standard Class";"SN-20710";"OFF-PA-10001970";"United States";"Pasadena";"Texas";77506;"Central";19.648;2;0.2;6.6312
3951;"CA-2016-119963";"2016-11-18";"2016-11-22";"Standard Class";"SN-20710";"FUR-CH-10003817";"United States";"Pasadena";"Texas";77506;"Central";255.108;6;0.3;-18.222
3952;"CA-2014-121167";"2014-11-28";"2014-11-30";"Second Class";"MO-17500";"OFF-BI-10003676";"United States";"Freeport";"New York";11520;"East";17.248;2;0.2;6.0368
3953;"US-2016-151862";"2016-03-01";"2016-03-08";"Standard Class";"ON-18715";"TEC-PH-10003535";"United States";"Denver";"Colorado";80219;"West";159.984;2;0.2;13.9986
3954;"CA-2017-152961";"2017-01-15";"2017-01-19";"Standard Class";"SC-20095";"OFF-PA-10004675";"United States";"Quincy";"Massachusetts";2169;"East";12.7;2;0.0;5.842
3955;"CA-2014-133228";"2014-04-04";"2014-04-09";"Standard Class";"MS-17710";"FUR-FU-10004020";"United States";"Detroit";"Michigan";48205;"Central";5.47;1;0.0;2.3521
3956;"CA-2014-133228";"2014-04-04";"2014-04-09";"Standard Class";"MS-17710";"OFF-AR-10001955";"United States";"Detroit";"Michigan";48205;"Central";79.36;4;0.0;23.808
3957;"CA-2016-114951";"2016-06-26";"2016-07-03";"Standard Class";"DN-13690";"FUR-FU-10002364";"United States";"San Francisco";"California";94109;"West";22.14;3;0.0;6.4206
3958;"CA-2016-156573";"2016-05-29";"2016-06-02";"Standard Class";"RB-19360";"OFF-BI-10002414";"United States";"Nashville";"Tennessee";37211;"South";11.277;3;0.7;-8.6457
3959;"CA-2016-156573";"2016-05-29";"2016-06-02";"Standard Class";"RB-19360";"OFF-AR-10003732";"United States";"Nashville";"Tennessee";37211;"South";4.448;2;0.2;0.3336
3960;"CA-2016-156573";"2016-05-29";"2016-06-02";"Standard Class";"RB-19360";"FUR-FU-10001085";"United States";"Nashville";"Tennessee";37211;"South";44.76;3;0.2;14.547
3961;"CA-2015-113901";"2015-10-19";"2015-10-24";"Standard Class";"NH-18610";"OFF-BI-10001249";"United States";"Detroit";"Michigan";48227;"Central";38.28;6;0.0;17.6088
3962;"CA-2015-113901";"2015-10-19";"2015-10-24";"Standard Class";"NH-18610";"TEC-PH-10002564";"United States";"Detroit";"Michigan";48227;"Central";149.95;5;0.0;44.985
3963;"CA-2017-134838";"2017-02-19";"2017-02-20";"First Class";"ED-13885";"OFF-AR-10000634";"United States";"Los Angeles";"California";90045;"West";12.84;3;0.0;3.4668
3964;"CA-2017-134838";"2017-02-19";"2017-02-20";"First Class";"ED-13885";"FUR-FU-10004018";"United States";"Los Angeles";"California";90045;"West";44.67;3;0.0;12.0609
3965;"CA-2016-120257";"2016-09-22";"2016-09-28";"Standard Class";"PW-19240";"OFF-AR-10003481";"United States";"Philadelphia";"Pennsylvania";19140;"East";7.872;3;0.2;0.8856
3966;"CA-2014-164910";"2014-11-12";"2014-11-17";"Second Class";"DM-13345";"OFF-AR-10003651";"United States";"Asheville";"North Carolina";28806;"South";7.872;3;0.2;0.8856
3967;"CA-2016-149902";"2016-04-01";"2016-04-06";"Standard Class";"DW-13540";"OFF-AR-10002956";"United States";"New York City";"New York";10024;"East";88.04;4;0.0;22.8904
3968;"CA-2016-146010";"2016-05-20";"2016-05-23";"First Class";"EH-14125";"OFF-BI-10003638";"United States";"Colorado Springs";"Colorado";80906;"West";40.635;7;0.7;-32.508
3969;"US-2015-163685";"2015-06-01";"2015-06-05";"Standard Class";"KE-16420";"OFF-BI-10001890";"United States";"San Antonio";"Texas";78207;"Central";5.728;8;0.8;-9.1648
3970;"US-2015-163685";"2015-06-01";"2015-06-05";"Standard Class";"KE-16420";"OFF-PA-10002606";"United States";"San Antonio";"Texas";78207;"Central";42.24;10;0.2;13.2
3971;"CA-2014-135090";"2014-11-22";"2014-11-26";"Standard Class";"SP-20920";"OFF-PA-10002245";"United States";"Los Angeles";"California";90036;"West";53.82;9;0.0;24.219
3972;"CA-2015-132374";"2015-02-22";"2015-02-24";"Second Class";"PS-19045";"OFF-AR-10001615";"United States";"Sterling Heights";"Michigan";48310;"Central";79.36;4;0.0;20.6336
3973;"CA-2016-167556";"2016-03-29";"2016-04-02";"Standard Class";"JM-15250";"OFF-PA-10000466";"United States";"New York City";"New York";10009;"East";13.48;2;0.0;6.74
3974;"CA-2016-167556";"2016-03-29";"2016-04-02";"Standard Class";"JM-15250";"OFF-BI-10003708";"United States";"New York City";"New York";10009;"East";29.8;5;0.2;9.3125
3975;"CA-2016-167556";"2016-03-29";"2016-04-02";"Standard Class";"JM-15250";"FUR-FU-10004848";"United States";"New York City";"New York";10009;"East";414.0;8;0.0;124.2
3976;"CA-2016-167556";"2016-03-29";"2016-04-02";"Standard Class";"JM-15250";"OFF-BI-10000320";"United States";"New York City";"New York";10009;"East";41.328;7;0.2;14.9814
3977;"US-2016-116400";"2016-10-22";"2016-10-24";"First Class";"EB-13930";"FUR-FU-10003731";"United States";"Richmond";"Virginia";23223;"South";39.92;4;0.0;11.1776
3978;"CA-2017-101308";"2017-10-02";"2017-10-07";"Standard Class";"FG-14260";"OFF-FA-10002780";"United States";"Seattle";"Washington";98105;"West";8.94;3;0.0;4.1124
3979;"CA-2017-101308";"2017-10-02";"2017-10-07";"Standard Class";"FG-14260";"TEC-PH-10003800";"United States";"Seattle";"Washington";98105;"West";84.784;2;0.2;-20.1362
3980;"CA-2014-114517";"2014-12-23";"2014-12-27";"Standard Class";"TH-21235";"FUR-TA-10001676";"United States";"New York City";"New York";10024;"East";53.316;2;0.4;-19.5492
3981;"CA-2014-114517";"2014-12-23";"2014-12-27";"Standard Class";"TH-21235";"OFF-AP-10002350";"United States";"New York City";"New York";10024;"East";56.52;3;0.0;15.8256
3982;"CA-2017-119564";"2017-12-15";"2017-12-20";"Standard Class";"PL-18925";"FUR-FU-10003096";"United States";"Seattle";"Washington";98115;"West";22.77;3;0.0;9.7911
3983;"CA-2016-135265";"2016-07-07";"2016-07-09";"Second Class";"CC-12370";"FUR-CH-10003061";"United States";"Los Angeles";"California";90045;"West";287.968;4;0.2;-3.5996
3984;"CA-2016-135265";"2016-07-07";"2016-07-09";"Second Class";"CC-12370";"TEC-CO-10003763";"United States";"Los Angeles";"California";90045;"West";2799.96;5;0.2;944.9865
3985;"CA-2016-135265";"2016-07-07";"2016-07-09";"Second Class";"CC-12370";"OFF-PA-10002923";"United States";"Los Angeles";"California";90045;"West";48.94;1;0.0;24.47
